isin,company,month_start,year,month,close
INE009A01021,Infosys Ltd,2018-05-01,2018,5,592.45
INE009A01021,Infosys Ltd,2018-05-01,2018,5,610.5
INE009A01021,Infosys Ltd,2018-05-01,2018,5,614.15
INE009A01021,Infosys Ltd,2018-05-01,2018,5,607.2
INE009A01021,Infosys Ltd,2018-05-01,2018,5,608.35
INE009A01021,Infosys Ltd,2018-05-01,2018,5,605.85
INE009A01021,Infosys Ltd,2018-05-01,2018,5,615.9
INE009A01021,Infosys Ltd,2018-06-01,2018,6,610.4
INE009A01021,Infosys Ltd,2018-06-01,2018,6,619.7
INE009A01021,Infosys Ltd,2018-06-01,2018,6,610.43
INE009A01021,Infosys Ltd,2018-06-01,2018,6,618.73
INE009A01021,Infosys Ltd,2018-06-01,2018,6,626.23
INE009A01021,Infosys Ltd,2018-06-01,2018,6,630.03
INE009A01021,Infosys Ltd,2018-06-01,2018,6,631.2
INE009A01021,Infosys Ltd,2018-06-01,2018,6,629.25
INE009A01021,Infosys Ltd,2018-06-01,2018,6,637.4
INE009A01021,Infosys Ltd,2018-06-01,2018,6,619.85
INE009A01021,Infosys Ltd,2018-06-01,2018,6,640.63
INE009A01021,Infosys Ltd,2018-06-01,2018,6,633.7
INE009A01021,Infosys Ltd,2018-06-01,2018,6,620.8
INE009A01021,Infosys Ltd,2018-06-01,2018,6,621.58
INE009A01021,Infosys Ltd,2018-06-01,2018,6,623.28
INE009A01021,Infosys Ltd,2018-06-01,2018,6,623.93
INE009A01021,Infosys Ltd,2018-06-01,2018,6,636.23
INE009A01021,Infosys Ltd,2018-06-01,2018,6,638.93
INE009A01021,Infosys Ltd,2018-06-01,2018,6,635.0
INE009A01021,Infosys Ltd,2018-06-01,2018,6,644.8
INE009A01021,Infosys Ltd,2018-06-01,2018,6,653.6
INE009A01021,Infosys Ltd,2018-07-01,2018,7,667.35
INE009A01021,Infosys Ltd,2018-07-01,2018,7,676.88
INE009A01021,Infosys Ltd,2018-07-01,2018,7,672.6
INE009A01021,Infosys Ltd,2018-07-01,2018,7,642.0
INE009A01021,Infosys Ltd,2018-07-01,2018,7,642.13
INE009A01021,Infosys Ltd,2018-07-01,2018,7,649.43
INE009A01021,Infosys Ltd,2018-07-01,2018,7,650.7
INE009A01021,Infosys Ltd,2018-07-01,2018,7,660.23
INE009A01021,Infosys Ltd,2018-07-01,2018,7,647.18
INE009A01021,Infosys Ltd,2018-07-01,2018,7,658.7
INE009A01021,Infosys Ltd,2018-07-01,2018,7,666.43
INE009A01021,Infosys Ltd,2018-07-01,2018,7,663.95
INE009A01021,Infosys Ltd,2018-07-01,2018,7,661.28
INE009A01021,Infosys Ltd,2018-07-01,2018,7,658.35
INE009A01021,Infosys Ltd,2018-07-01,2018,7,674.05
INE009A01021,Infosys Ltd,2018-07-01,2018,7,677.98
INE009A01021,Infosys Ltd,2018-07-01,2018,7,688.58
INE009A01021,Infosys Ltd,2018-07-01,2018,7,691.88
INE009A01021,Infosys Ltd,2018-07-01,2018,7,686.63
INE009A01021,Infosys Ltd,2018-07-01,2018,7,686.73
INE009A01021,Infosys Ltd,2018-07-01,2018,7,675.5
INE009A01021,Infosys Ltd,2018-07-01,2018,7,682.55
INE009A01021,Infosys Ltd,2018-08-01,2018,8,677.03
INE009A01021,Infosys Ltd,2018-08-01,2018,8,676.83
INE009A01021,Infosys Ltd,2018-08-01,2018,8,682.05
INE009A01021,Infosys Ltd,2018-08-01,2018,8,680.33
INE009A01021,Infosys Ltd,2018-08-01,2018,8,683.98
INE009A01021,Infosys Ltd,2018-08-01,2018,8,681.38
INE009A01021,Infosys Ltd,2018-08-01,2018,8,689.98
INE009A01021,Infosys Ltd,2018-08-01,2018,8,692.73
INE009A01021,Infosys Ltd,2018-08-01,2018,8,704.38
INE009A01021,Infosys Ltd,2018-08-01,2018,8,704.15
INE009A01021,Infosys Ltd,2018-08-01,2018,8,714.78
INE009A01021,Infosys Ltd,2018-08-01,2018,8,715.18
INE009A01021,Infosys Ltd,2018-08-01,2018,8,692.13
INE009A01021,Infosys Ltd,2018-08-01,2018,8,691.98
INE009A01021,Infosys Ltd,2018-08-01,2018,8,698.7
INE009A01021,Infosys Ltd,2018-08-01,2018,8,689.15
INE009A01021,Infosys Ltd,2018-08-01,2018,8,707.7
INE009A01021,Infosys Ltd,2018-08-01,2018,8,712.35
INE009A01021,Infosys Ltd,2018-08-01,2018,8,705.05
INE009A01021,Infosys Ltd,2018-08-01,2018,8,708.1
INE009A01021,Infosys Ltd,2018-08-01,2018,8,720.55
INE009A01021,Infosys Ltd,2018-09-01,2018,9,717.13
INE009A01021,Infosys Ltd,2018-09-01,2018,9,737.15
INE009A01021,Infosys Ltd,2018-09-01,2018,9,729.9
INE009A01021,Infosys Ltd,2018-09-01,2018,9,727.15
INE009A01021,Infosys Ltd,2018-09-01,2018,9,732.8
INE009A01021,Infosys Ltd,2018-09-01,2018,9,730.85
INE009A01021,Infosys Ltd,2018-09-01,2018,9,734.3
INE009A01021,Infosys Ltd,2018-09-01,2018,9,742.9
INE009A01021,Infosys Ltd,2018-09-01,2018,9,733.7
INE009A01021,Infosys Ltd,2018-09-01,2018,9,725.95
INE009A01021,Infosys Ltd,2018-09-01,2018,9,719.1
INE009A01021,Infosys Ltd,2018-09-01,2018,9,719.75
INE009A01021,Infosys Ltd,2018-09-01,2018,9,705.3
INE009A01021,Infosys Ltd,2018-09-01,2018,9,718.25
INE009A01021,Infosys Ltd,2018-09-01,2018,9,726.2
INE009A01021,Infosys Ltd,2018-09-01,2018,9,717.85
INE009A01021,Infosys Ltd,2018-09-01,2018,9,724.8
INE009A01021,Infosys Ltd,2018-09-01,2018,9,730.05
INE009A01021,Infosys Ltd,2018-10-01,2018,10,746.65
INE009A01021,Infosys Ltd,2018-10-01,2018,10,728.5
INE009A01021,Infosys Ltd,2018-10-01,2018,10,707.2
INE009A01021,Infosys Ltd,2018-10-01,2018,10,724.6
INE009A01021,Infosys Ltd,2018-10-01,2018,10,714.45
INE009A01021,Infosys Ltd,2018-10-01,2018,10,717.75
INE009A01021,Infosys Ltd,2018-10-01,2018,10,700.45
INE009A01021,Infosys Ltd,2018-10-01,2018,10,673.35
INE009A01021,Infosys Ltd,2018-10-01,2018,10,678.8
INE009A01021,Infosys Ltd,2018-10-01,2018,10,698.8
INE009A01021,Infosys Ltd,2018-10-01,2018,10,695.25
INE009A01021,Infosys Ltd,2018-10-01,2018,10,705.35
INE009A01021,Infosys Ltd,2018-10-01,2018,10,683.55
INE009A01021,Infosys Ltd,2018-10-01,2018,10,679.95
INE009A01021,Infosys Ltd,2018-10-01,2018,10,657.6
INE009A01021,Infosys Ltd,2018-10-01,2018,10,649.8
INE009A01021,Infosys Ltd,2018-10-01,2018,10,648.75
INE009A01021,Infosys Ltd,2018-10-01,2018,10,633.6
INE009A01021,Infosys Ltd,2018-10-01,2018,10,644.75
INE009A01021,Infosys Ltd,2018-10-01,2018,10,659.6
INE009A01021,Infosys Ltd,2018-10-01,2018,10,686.4
INE009A01021,Infosys Ltd,2018-11-01,2018,11,666.7
INE009A01021,Infosys Ltd,2018-11-01,2018,11,662.25
INE009A01021,Infosys Ltd,2018-11-01,2018,11,666.0
INE009A01021,Infosys Ltd,2018-11-01,2018,11,666.45
INE009A01021,Infosys Ltd,2018-11-01,2018,11,675.5
INE009A01021,Infosys Ltd,2018-11-01,2018,11,659.5
INE009A01021,Infosys Ltd,2018-11-01,2018,11,664.2
INE009A01021,Infosys Ltd,2018-11-01,2018,11,665.7
INE009A01021,Infosys Ltd,2018-11-01,2018,11,653.2
INE009A01021,Infosys Ltd,2018-11-01,2018,11,656.4
INE009A01021,Infosys Ltd,2018-11-01,2018,11,650.85
INE009A01021,Infosys Ltd,2018-11-01,2018,11,651.7
INE009A01021,Infosys Ltd,2018-11-01,2018,11,641.4
INE009A01021,Infosys Ltd,2018-11-01,2018,11,619.1
INE009A01021,Infosys Ltd,2018-11-01,2018,11,620.75
INE009A01021,Infosys Ltd,2018-11-01,2018,11,621.45
INE009A01021,Infosys Ltd,2018-11-01,2018,11,638.9
INE009A01021,Infosys Ltd,2018-11-01,2018,11,666.4
INE009A01021,Infosys Ltd,2018-11-01,2018,11,661.05
INE009A01021,Infosys Ltd,2018-11-01,2018,11,667.45
INE009A01021,Infosys Ltd,2018-12-01,2018,12,670.35
INE009A01021,Infosys Ltd,2018-12-01,2018,12,685.25
INE009A01021,Infosys Ltd,2018-12-01,2018,12,681.4
INE009A01021,Infosys Ltd,2018-12-01,2018,12,668.5
INE009A01021,Infosys Ltd,2018-12-01,2018,12,682.8
INE009A01021,Infosys Ltd,2018-12-01,2018,12,669.2
INE009A01021,Infosys Ltd,2018-12-01,2018,12,674.5
INE009A01021,Infosys Ltd,2018-12-01,2018,12,678.5
INE009A01021,Infosys Ltd,2018-12-01,2018,12,697.75
INE009A01021,Infosys Ltd,2018-12-01,2018,12,706.05
INE009A01021,Infosys Ltd,2018-12-01,2018,12,694.4
INE009A01021,Infosys Ltd,2018-12-01,2018,12,676.6
INE009A01021,Infosys Ltd,2018-12-01,2018,12,664.85
INE009A01021,Infosys Ltd,2018-12-01,2018,12,667.05
INE009A01021,Infosys Ltd,2018-12-01,2018,12,646.2
INE009A01021,Infosys Ltd,2018-12-01,2018,12,649.0
INE009A01021,Infosys Ltd,2018-12-01,2018,12,644.05
INE009A01021,Infosys Ltd,2018-12-01,2018,12,656.8
INE009A01021,Infosys Ltd,2018-12-01,2018,12,656.95
INE009A01021,Infosys Ltd,2018-12-01,2018,12,658.95
INE009A01021,Infosys Ltd,2019-01-01,2019,1,665.05
INE009A01021,Infosys Ltd,2019-01-01,2019,1,669.05
INE009A01021,Infosys Ltd,2019-01-01,2019,1,669.15
INE009A01021,Infosys Ltd,2019-01-01,2019,1,661.05
INE009A01021,Infosys Ltd,2019-01-01,2019,1,671.7
INE009A01021,Infosys Ltd,2019-01-01,2019,1,670.05
INE009A01021,Infosys Ltd,2019-01-01,2019,1,676.1
INE009A01021,Infosys Ltd,2019-01-01,2019,1,679.7
INE009A01021,Infosys Ltd,2019-01-01,2019,1,683.5
INE009A01021,Infosys Ltd,2019-01-01,2019,1,701.9
INE009A01021,Infosys Ltd,2019-01-01,2019,1,726.6
INE009A01021,Infosys Ltd,2019-01-01,2019,1,736.8
INE009A01021,Infosys Ltd,2019-01-01,2019,1,733.35
INE009A01021,Infosys Ltd,2019-01-01,2019,1,730.95
INE009A01021,Infosys Ltd,2019-01-01,2019,1,745.0
INE009A01021,Infosys Ltd,2019-01-01,2019,1,745.35
INE009A01021,Infosys Ltd,2019-01-01,2019,1,731.65
INE009A01021,Infosys Ltd,2019-01-01,2019,1,732.0
INE009A01021,Infosys Ltd,2019-01-01,2019,1,730.35
INE009A01021,Infosys Ltd,2019-01-01,2019,1,727.95
INE009A01021,Infosys Ltd,2019-01-01,2019,1,727.9
INE009A01021,Infosys Ltd,2019-01-01,2019,1,725.9
INE009A01021,Infosys Ltd,2019-01-01,2019,1,749.55
INE009A01021,Infosys Ltd,2019-02-01,2019,2,757.05
INE009A01021,Infosys Ltd,2019-02-01,2019,2,755.9
INE009A01021,Infosys Ltd,2019-02-01,2019,2,754.85
INE009A01021,Infosys Ltd,2019-02-01,2019,2,763.3
INE009A01021,Infosys Ltd,2019-02-01,2019,2,764.0
INE009A01021,Infosys Ltd,2019-02-01,2019,2,760.9
INE009A01021,Infosys Ltd,2019-02-01,2019,2,762.8
INE009A01021,Infosys Ltd,2019-02-01,2019,2,750.45
INE009A01021,Infosys Ltd,2019-02-01,2019,2,754.9
INE009A01021,Infosys Ltd,2019-02-01,2019,2,740.05
INE009A01021,Infosys Ltd,2019-02-01,2019,2,741.95
INE009A01021,Infosys Ltd,2019-02-01,2019,2,741.05
INE009A01021,Infosys Ltd,2019-02-01,2019,2,724.3
INE009A01021,Infosys Ltd,2019-02-01,2019,2,740.7
INE009A01021,Infosys Ltd,2019-02-01,2019,2,733.45
INE009A01021,Infosys Ltd,2019-02-01,2019,2,734.95
INE009A01021,Infosys Ltd,2019-02-01,2019,2,754.9
INE009A01021,Infosys Ltd,2019-02-01,2019,2,742.5
INE009A01021,Infosys Ltd,2019-02-01,2019,2,735.25
INE009A01021,Infosys Ltd,2019-02-01,2019,2,734.3
INE009A01021,Infosys Ltd,2019-03-01,2019,3,741.9
INE009A01021,Infosys Ltd,2019-03-01,2019,3,732.5
INE009A01021,Infosys Ltd,2019-03-01,2019,3,732.5
INE009A01021,Infosys Ltd,2019-03-01,2019,3,722.95
INE009A01021,Infosys Ltd,2019-03-01,2019,3,712.35
INE009A01021,Infosys Ltd,2019-03-01,2019,3,711.25
INE009A01021,Infosys Ltd,2019-03-01,2019,3,706.95
INE009A01021,Infosys Ltd,2019-03-01,2019,3,708.45
INE009A01021,Infosys Ltd,2019-03-01,2019,3,708.35
INE009A01021,Infosys Ltd,2019-03-01,2019,3,718.55
INE009A01021,Infosys Ltd,2019-03-01,2019,3,710.2
INE009A01021,Infosys Ltd,2019-03-01,2019,3,722.25
INE009A01021,Infosys Ltd,2019-03-01,2019,3,738.95
INE009A01021,Infosys Ltd,2019-03-01,2019,3,743.1
INE009A01021,Infosys Ltd,2019-03-01,2019,3,735.25
INE009A01021,Infosys Ltd,2019-03-01,2019,3,727.75
INE009A01021,Infosys Ltd,2019-03-01,2019,3,729.7
INE009A01021,Infosys Ltd,2019-03-01,2019,3,737.8
INE009A01021,Infosys Ltd,2019-03-01,2019,3,743.85
INE009A01021,Infosys Ltd,2019-04-01,2019,4,755.1
INE009A01021,Infosys Ltd,2019-04-01,2019,4,759.4
INE009A01021,Infosys Ltd,2019-04-01,2019,4,753.3
INE009A01021,Infosys Ltd,2019-04-01,2019,4,747.9
INE009A01021,Infosys Ltd,2019-04-01,2019,4,759.3
INE009A01021,Infosys Ltd,2019-04-01,2019,4,767.25
INE009A01021,Infosys Ltd,2019-04-01,2019,4,760.6
INE009A01021,Infosys Ltd,2019-04-01,2019,4,752.7
INE009A01021,Infosys Ltd,2019-04-01,2019,4,742.7
INE009A01021,Infosys Ltd,2019-04-01,2019,4,747.75
INE009A01021,Infosys Ltd,2019-04-01,2019,4,727.5
INE009A01021,Infosys Ltd,2019-04-01,2019,4,724.1
INE009A01021,Infosys Ltd,2019-04-01,2019,4,717.05
INE009A01021,Infosys Ltd,2019-04-01,2019,4,721.05
INE009A01021,Infosys Ltd,2019-04-01,2019,4,728.2
INE009A01021,Infosys Ltd,2019-04-01,2019,4,736.45
INE009A01021,Infosys Ltd,2019-04-01,2019,4,728.55
INE009A01021,Infosys Ltd,2019-04-01,2019,4,738.0
INE009A01021,Infosys Ltd,2019-04-01,2019,4,751.35
INE009A01021,Infosys Ltd,2019-05-01,2019,5,730.8
INE009A01021,Infosys Ltd,2019-05-01,2019,5,723.6
INE009A01021,Infosys Ltd,2019-05-01,2019,5,718.4
INE009A01021,Infosys Ltd,2019-05-01,2019,5,724.55
INE009A01021,Infosys Ltd,2019-05-01,2019,5,719.35
INE009A01021,Infosys Ltd,2019-05-01,2019,5,721.05
INE009A01021,Infosys Ltd,2019-05-01,2019,5,716.85
INE009A01021,Infosys Ltd,2019-05-01,2019,5,719.7
INE009A01021,Infosys Ltd,2019-05-01,2019,5,713.85
INE009A01021,Infosys Ltd,2019-05-01,2019,5,716.1
INE009A01021,Infosys Ltd,2019-05-01,2019,5,733.1
INE009A01021,Infosys Ltd,2019-05-01,2019,5,723.9
INE009A01021,Infosys Ltd,2019-05-01,2019,5,722.4
INE009A01021,Infosys Ltd,2019-05-01,2019,5,709.3
INE009A01021,Infosys Ltd,2019-05-01,2019,5,709.75
INE009A01021,Infosys Ltd,2019-05-01,2019,5,701.05
INE009A01021,Infosys Ltd,2019-05-01,2019,5,709.2
INE009A01021,Infosys Ltd,2019-05-01,2019,5,708.1
INE009A01021,Infosys Ltd,2019-05-01,2019,5,728.1
INE009A01021,Infosys Ltd,2019-05-01,2019,5,727.8
INE009A01021,Infosys Ltd,2019-05-01,2019,5,733.55
INE009A01021,Infosys Ltd,2019-05-01,2019,5,737.75
INE009A01021,Infosys Ltd,2019-06-01,2019,6,744.65
INE009A01021,Infosys Ltd,2019-06-01,2019,6,735.3
INE009A01021,Infosys Ltd,2019-06-01,2019,6,735.6
INE009A01021,Infosys Ltd,2019-06-01,2019,6,739.1
INE009A01021,Infosys Ltd,2019-06-01,2019,6,753.5
INE009A01021,Infosys Ltd,2019-06-01,2019,6,754.9
INE009A01021,Infosys Ltd,2019-06-01,2019,6,753.8
INE009A01021,Infosys Ltd,2019-06-01,2019,6,742.65
INE009A01021,Infosys Ltd,2019-06-01,2019,6,740.45
INE009A01021,Infosys Ltd,2019-06-01,2019,6,740.55
INE009A01021,Infosys Ltd,2019-06-01,2019,6,750.15
INE009A01021,Infosys Ltd,2019-06-01,2019,6,751.9
INE009A01021,Infosys Ltd,2019-06-01,2019,6,754.9
INE009A01021,Infosys Ltd,2019-06-01,2019,6,750.2
INE009A01021,Infosys Ltd,2019-06-01,2019,6,745.5
INE009A01021,Infosys Ltd,2019-06-01,2019,6,748.1
INE009A01021,Infosys Ltd,2019-06-01,2019,6,739.2
INE009A01021,Infosys Ltd,2019-06-01,2019,6,730.55
INE009A01021,Infosys Ltd,2019-06-01,2019,6,732.0
INE009A01021,Infosys Ltd,2019-07-01,2019,7,731.3
INE009A01021,Infosys Ltd,2019-07-01,2019,7,740.0
INE009A01021,Infosys Ltd,2019-07-01,2019,7,731.3
INE009A01021,Infosys Ltd,2019-07-01,2019,7,733.8
INE009A01021,Infosys Ltd,2019-07-01,2019,7,718.0
INE009A01021,Infosys Ltd,2019-07-01,2019,7,717.6
INE009A01021,Infosys Ltd,2019-07-01,2019,7,715.5
INE009A01021,Infosys Ltd,2019-07-01,2019,7,717.25
INE009A01021,Infosys Ltd,2019-07-01,2019,7,721.5
INE009A01021,Infosys Ltd,2019-07-01,2019,7,726.75
INE009A01021,Infosys Ltd,2019-07-01,2019,7,779.35
INE009A01021,Infosys Ltd,2019-07-01,2019,7,784.85
INE009A01021,Infosys Ltd,2019-07-01,2019,7,794.15
INE009A01021,Infosys Ltd,2019-07-01,2019,7,792.7
INE009A01021,Infosys Ltd,2019-07-01,2019,7,785.4
INE009A01021,Infosys Ltd,2019-07-01,2019,7,784.4
INE009A01021,Infosys Ltd,2019-07-01,2019,7,790.05
INE009A01021,Infosys Ltd,2019-07-01,2019,7,786.3
INE009A01021,Infosys Ltd,2019-07-01,2019,7,794.5
INE009A01021,Infosys Ltd,2019-07-01,2019,7,787.0
INE009A01021,Infosys Ltd,2019-07-01,2019,7,791.45
INE009A01021,Infosys Ltd,2019-07-01,2019,7,792.7
INE009A01021,Infosys Ltd,2019-07-01,2019,7,793.65
INE009A01021,Infosys Ltd,2019-08-01,2019,8,768.85
INE009A01021,Infosys Ltd,2019-08-01,2019,8,775.6
INE009A01021,Infosys Ltd,2019-08-01,2019,8,776.7
INE009A01021,Infosys Ltd,2019-08-01,2019,8,774.45
INE009A01021,Infosys Ltd,2019-08-01,2019,8,776.1
INE009A01021,Infosys Ltd,2019-08-01,2019,8,788.75
INE009A01021,Infosys Ltd,2019-08-01,2019,8,789.85
INE009A01021,Infosys Ltd,2019-08-01,2019,8,764.75
INE009A01021,Infosys Ltd,2019-08-01,2019,8,774.8
INE009A01021,Infosys Ltd,2019-08-01,2019,8,774.55
INE009A01021,Infosys Ltd,2019-08-01,2019,8,777.65
INE009A01021,Infosys Ltd,2019-08-01,2019,8,792.75
INE009A01021,Infosys Ltd,2019-08-01,2019,8,799.45
INE009A01021,Infosys Ltd,2019-08-01,2019,8,795.7
INE009A01021,Infosys Ltd,2019-08-01,2019,8,802.2
INE009A01021,Infosys Ltd,2019-08-01,2019,8,802.55
INE009A01021,Infosys Ltd,2019-08-01,2019,8,784.65
INE009A01021,Infosys Ltd,2019-08-01,2019,8,802.5
INE009A01021,Infosys Ltd,2019-08-01,2019,8,806.95
INE009A01021,Infosys Ltd,2019-08-01,2019,8,814.9
INE009A01021,Infosys Ltd,2019-09-01,2019,9,814.25
INE009A01021,Infosys Ltd,2019-09-01,2019,9,821.3
INE009A01021,Infosys Ltd,2019-09-01,2019,9,834.05
INE009A01021,Infosys Ltd,2019-09-01,2019,9,840.15
INE009A01021,Infosys Ltd,2019-09-01,2019,9,829.1
INE009A01021,Infosys Ltd,2019-09-01,2019,9,820.1
INE009A01021,Infosys Ltd,2019-09-01,2019,9,816.4
INE009A01021,Infosys Ltd,2019-09-01,2019,9,829.3
INE009A01021,Infosys Ltd,2019-09-01,2019,9,827.7
INE009A01021,Infosys Ltd,2019-09-01,2019,9,831.25
INE009A01021,Infosys Ltd,2019-09-01,2019,9,829.85
INE009A01021,Infosys Ltd,2019-09-01,2019,9,820.7
INE009A01021,Infosys Ltd,2019-09-01,2019,9,805.0
INE009A01021,Infosys Ltd,2019-09-01,2019,9,764.35
INE009A01021,Infosys Ltd,2019-09-01,2019,9,794.05
INE009A01021,Infosys Ltd,2019-09-01,2019,9,792.65
INE009A01021,Infosys Ltd,2019-09-01,2019,9,782.55
INE009A01021,Infosys Ltd,2019-09-01,2019,9,782.2
INE009A01021,Infosys Ltd,2019-09-01,2019,9,805.65
INE009A01021,Infosys Ltd,2019-10-01,2019,10,793.55
INE009A01021,Infosys Ltd,2019-10-01,2019,10,785.6
INE009A01021,Infosys Ltd,2019-10-01,2019,10,793.45
INE009A01021,Infosys Ltd,2019-10-01,2019,10,789.55
INE009A01021,Infosys Ltd,2019-10-01,2019,10,783.65
INE009A01021,Infosys Ltd,2019-10-01,2019,10,783.05
INE009A01021,Infosys Ltd,2019-10-01,2019,10,814.8
INE009A01021,Infosys Ltd,2019-10-01,2019,10,786.1
INE009A01021,Infosys Ltd,2019-10-01,2019,10,768.3
INE009A01021,Infosys Ltd,2019-10-01,2019,10,771.45
INE009A01021,Infosys Ltd,2019-10-01,2019,10,769.5
INE009A01021,Infosys Ltd,2019-10-01,2019,10,767.85
INE009A01021,Infosys Ltd,2019-10-01,2019,10,643.55
INE009A01021,Infosys Ltd,2019-10-01,2019,10,650.6
INE009A01021,Infosys Ltd,2019-10-01,2019,10,635.35
INE009A01021,Infosys Ltd,2019-10-01,2019,10,637.45
INE009A01021,Infosys Ltd,2019-10-01,2019,10,648.85
INE009A01021,Infosys Ltd,2019-10-01,2019,10,650.65
INE009A01021,Infosys Ltd,2019-10-01,2019,10,660.6
INE009A01021,Infosys Ltd,2019-10-01,2019,10,685.6
INE009A01021,Infosys Ltd,2019-11-01,2019,11,687.9
INE009A01021,Infosys Ltd,2019-11-01,2019,11,709.0
INE009A01021,Infosys Ltd,2019-11-01,2019,11,696.1
INE009A01021,Infosys Ltd,2019-11-01,2019,11,712.3
INE009A01021,Infosys Ltd,2019-11-01,2019,11,720.1
INE009A01021,Infosys Ltd,2019-11-01,2019,11,708.15
INE009A01021,Infosys Ltd,2019-11-01,2019,11,704.4
INE009A01021,Infosys Ltd,2019-11-01,2019,11,691.35
INE009A01021,Infosys Ltd,2019-11-01,2019,11,705.3
INE009A01021,Infosys Ltd,2019-11-01,2019,11,703.9
INE009A01021,Infosys Ltd,2019-11-01,2019,11,705.2
INE009A01021,Infosys Ltd,2019-11-01,2019,11,712.85
INE009A01021,Infosys Ltd,2019-11-01,2019,11,713.0
INE009A01021,Infosys Ltd,2019-11-01,2019,11,713.25
INE009A01021,Infosys Ltd,2019-11-01,2019,11,693.2
INE009A01021,Infosys Ltd,2019-11-01,2019,11,698.1
INE009A01021,Infosys Ltd,2019-11-01,2019,11,690.6
INE009A01021,Infosys Ltd,2019-11-01,2019,11,695.75
INE009A01021,Infosys Ltd,2019-11-01,2019,11,701.85
INE009A01021,Infosys Ltd,2019-11-01,2019,11,696.35
INE009A01021,Infosys Ltd,2019-12-01,2019,12,692.7
INE009A01021,Infosys Ltd,2019-12-01,2019,12,698.35
INE009A01021,Infosys Ltd,2019-12-01,2019,12,708.85
INE009A01021,Infosys Ltd,2019-12-01,2019,12,714.85
INE009A01021,Infosys Ltd,2019-12-01,2019,12,715.1
INE009A01021,Infosys Ltd,2019-12-01,2019,12,717.25
INE009A01021,Infosys Ltd,2019-12-01,2019,12,714.55
INE009A01021,Infosys Ltd,2019-12-01,2019,12,721.05
INE009A01021,Infosys Ltd,2019-12-01,2019,12,702.1
INE009A01021,Infosys Ltd,2019-12-01,2019,12,711.3
INE009A01021,Infosys Ltd,2019-12-01,2019,12,714.0
INE009A01021,Infosys Ltd,2019-12-01,2019,12,729.7
INE009A01021,Infosys Ltd,2019-12-01,2019,12,732.45
INE009A01021,Infosys Ltd,2019-12-01,2019,12,730.85
INE009A01021,Infosys Ltd,2019-12-01,2019,12,731.55
INE009A01021,Infosys Ltd,2019-12-01,2019,12,736.0
INE009A01021,Infosys Ltd,2019-12-01,2019,12,733.4
INE009A01021,Infosys Ltd,2019-12-01,2019,12,728.95
INE009A01021,Infosys Ltd,2019-12-01,2019,12,736.95
INE009A01021,Infosys Ltd,2019-12-01,2019,12,732.9
INE009A01021,Infosys Ltd,2019-12-01,2019,12,731.15
INE009A01021,Infosys Ltd,2020-01-01,2020,1,736.85
INE009A01021,Infosys Ltd,2020-01-01,2020,1,734.7
INE009A01021,Infosys Ltd,2020-01-01,2020,1,746.0
INE009A01021,Infosys Ltd,2020-01-01,2020,1,738.85
INE009A01021,Infosys Ltd,2020-01-01,2020,1,727.9
INE009A01021,Infosys Ltd,2020-01-01,2020,1,718.2
INE009A01021,Infosys Ltd,2020-01-01,2020,1,727.55
INE009A01021,Infosys Ltd,2020-01-01,2020,1,738.15
INE009A01021,Infosys Ltd,2020-01-01,2020,1,773.55
INE009A01021,Infosys Ltd,2020-01-01,2020,1,775.65
INE009A01021,Infosys Ltd,2020-01-01,2020,1,767.55
INE009A01021,Infosys Ltd,2020-01-01,2020,1,767.0
INE009A01021,Infosys Ltd,2020-01-01,2020,1,767.85
INE009A01021,Infosys Ltd,2020-01-01,2020,1,768.45
INE009A01021,Infosys Ltd,2020-01-01,2020,1,762.5
INE009A01021,Infosys Ltd,2020-01-01,2020,1,770.2
INE009A01021,Infosys Ltd,2020-01-01,2020,1,784.35
INE009A01021,Infosys Ltd,2020-01-01,2020,1,782.75
INE009A01021,Infosys Ltd,2020-01-01,2020,1,778.1
INE009A01021,Infosys Ltd,2020-01-01,2020,1,778.0
INE009A01021,Infosys Ltd,2020-01-01,2020,1,789.7
INE009A01021,Infosys Ltd,2020-01-01,2020,1,780.7
INE009A01021,Infosys Ltd,2020-01-01,2020,1,775.95
INE009A01021,Infosys Ltd,2020-02-01,2020,2,779.5
INE009A01021,Infosys Ltd,2020-02-01,2020,2,767.4
INE009A01021,Infosys Ltd,2020-02-01,2020,2,787.85
INE009A01021,Infosys Ltd,2020-02-01,2020,2,784.55
INE009A01021,Infosys Ltd,2020-02-01,2020,2,771.35
INE009A01021,Infosys Ltd,2020-02-01,2020,2,777.3
INE009A01021,Infosys Ltd,2020-02-01,2020,2,773.2
INE009A01021,Infosys Ltd,2020-02-01,2020,2,773.55
INE009A01021,Infosys Ltd,2020-02-01,2020,2,781.05
INE009A01021,Infosys Ltd,2020-02-01,2020,2,792.25
INE009A01021,Infosys Ltd,2020-02-01,2020,2,786.45
INE009A01021,Infosys Ltd,2020-02-01,2020,2,789.45
INE009A01021,Infosys Ltd,2020-02-01,2020,2,797.65
INE009A01021,Infosys Ltd,2020-02-01,2020,2,800.45
INE009A01021,Infosys Ltd,2020-02-01,2020,2,797.0
INE009A01021,Infosys Ltd,2020-02-01,2020,2,795.85
INE009A01021,Infosys Ltd,2020-02-01,2020,2,798.4
INE009A01021,Infosys Ltd,2020-02-01,2020,2,782.75
INE009A01021,Infosys Ltd,2020-02-01,2020,2,777.85
